BodyFat,Sex,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist
18.14,0,21,57.61,1.71,31.5,84.91,65.52,94.83,49.26,35.56,22.28,24.55,23.5,15.89
22.82,0,32,68.83,1.75,34.84,88.79,81.11,96.05,52.63,37.8,21.63,28.48,25.62,16.49
14.14,0,24,50.78,1.61,31.18,83.28,66.17,89.89,49.11,33.69,20.55,26.38,23.01,15.2
26.3,1,39,107.22,1.86,41.99,118.23,109.73,110.98,68.6,41.86,24.74,36.0,30.82,19.32
16.05,0,35,72.67,1.76,35.01,94.4,78.74,100.88,58.01,36.95,22.6,29.39,26.82,17.6
17.97,1,60,86.55,1.84,39.54,103.41,97.17,100.13,59.19,38.93,23.29,34.25,29.69,18.95
20.58,0,46,78.67,1.82,36.66,98.19,90.73,98.31,58.78,38.27,22.34,27.89,26.09,16.95
11.51,1,43,81.33,1.82,38.58,98.23,88.42,99.49,62.86,38.54,23.64,31.57,29.58,18.66
32.56,1,45,92.16,0.91,36.82,106.25,104.01,113.01,69.11,42.02,23.68,33.46,28.89,17.66
23.84,0,22,68.62,1.73,32.03,87.42,77.72,98.04,52.34,37.32,20.54,31.98,25.05,16.04
19.76,1,54,70.84,1.78,36.01,93.03,85.77,94.73,55.41,36.72,21.93,30.59,27.89,17.76
14.3,0,31,73.94,1.77,34.85,91.98,82.89,99.53,58.09,37.13,21.87,29.62,27.48,17.08
20.89,0,38,83.9,1.82,36.35,100.93,85.09,101.22,57.81,39.86,21.75,29.74,27.68,18.22
16.16,0,21,57.08,1.7,31.73,83.97,64.44,96.29,51.85,35.14,20.78,25.01,22.37,14.84
13.73,0,31,56.12,1.67,33.28,87.9,73.66,91.83,51.56,35.1,21.68,27.88,25.07,16.35
22.02,0,27,64.04,1.71,32.13,83.91,73.0,101.92,54.56,38.59,22.63,26.6,24.23,16.14
20.85,1,45,76.69,1.76,34.87,98.83,93.62,100.52,57.29,37.33,22.78,31.72,26.57,17.66
28.12,0,19,66.11,1.66,31.37,93.67,77.17,103.38,55.0,38.25,21.46,28.58,24.46,15.92
18.02,0,26,73.48,1.72,37.11,97.19,87.63,100.49,59.68,36.89,21.71,30.28,28.38,17.56
20.12,1,52,76.68,1.75,37.89,101.11,94.98,98.17,56.06,37.05,22.35,30.26,28.7,18.43
16.71,0,21,47.59,1.6,30.74,80.01,63.48,89.71,46.76,31.63,19.5,24.37,21.4,14.48
25.3,0,24,75.63,1.67,34.51,94.82,84.62,102.44,57.19,37.32,23.25,31.75,26.51,18.26
17.42,1,53,101.79,1.97,41.1,113.18,99.2,107.48,61.69,42.3,23.2,32.9,30.79,20.4
15.57,0,23,56.17,1.7,32.47,83.1,67.65,89.22,50.22,34.67,21.14,25.46,23.98,15.57
12.89,1,24,80.73,1.84,37.87,99.88,88.84,97.72,60.35,39.55,23.34,30.8,29.09,18.8
30.51,0,33,83.33,1.7,36.28,105.59,93.92,105.09,59.08,38.68,21.41,31.8,27.9,16.22
16.75,1,42,90.46,1.85,40.73,103.66,92.74,100.76,61.1,40.14,24.54,35.01,31.9,19.45
25.22,1,25,95.93,1.76,39.5,111.05,103.65,111.45,66.27,42.07,24.58,34.8,29.53,18.1
24.6,1,61,81.53,1.67,38.4,104.8,98.3,99.6,60.6,37.7,22.9,34.5,29.6,18.5
23.06,0,20,54.38,1.62,30.4,80.03,67.74,95.43,53.21,33.46,20.46,26.11,22.96,14.73
22.38,0,21,72.36,1.74,34.15,92.45,75.0,103.01,58.61,37.52,22.5,28.69,24.66,17.04
12.68,0,21,70.02,1.82,34.13,89.51,76.19,95.81,54.27,36.54,22.09,27.88,25.32,16.84
37.15,1,40,108.87,1.91,41.7,114.72,112.22,111.71,68.49,44.53,25.4,36.67,31.03,19.73
29.07,0,21,62.03,1.59,31.17,87.53,69.1,95.44,50.69,35.27,22.07,27.17,23.65,15.87
19.69,0,25,73.77,1.77,33.93,92.41,81.85,101.27,55.53,38.3,21.84,29.98,26.02,16.88
25.68,0,20,63.57,1.7,32.61,86.05,72.0,96.75,52.59,36.15,20.59,30.15,23.68,16.09
24.29,0,53,78.64,1.68,37.69,101.45,93.48,99.73,59.26,37.3,22.79,33.49,28.57,18.13
18.36,0,23,57.96,1.68,32.2,84.91,69.66,91.18,52.02,35.38,21.73,24.75,22.55,15.37
17.93,1,32,67.85,1.78,35.55,87.23,80.56,93.58,55.07,36.31,22.12,29.91,26.77,17.15
14.07,0,33,56.87,1.68,34.05,87.64,69.9,90.33,49.45,35.53,21.33,26.97,24.92,16.39
27.4,0,59,85.19,1.74,39.05,112.28,99.09,100.73,57.52,38.32,23.66,31.06,28.14,17.9
21.04,0,20,59.03,1.64,31.0,84.13,69.0,96.45,53.0,37.35,23.65,26.85,24.65,16.31
19.83,0,24,63.36,1.73,32.17,87.99,74.46,98.42,49.61,35.64,20.4,27.6,24.13,15.6
23.15,0,21,64.99,1.66,32.21,89.25,76.39,96.15,51.35,35.8,21.62,26.49,25.16,16.58
20.4,1,41,95.48,1.83,38.5,107.4,98.9,104.1,63.5,39.8,23.5,36.4,30.4,19.1
24.84,0,19,67.84,1.67,33.01,90.42,76.62,103.02,57.27,38.51,21.65,28.25,23.5,16.15
21.21,0,21,54.63,1.64,32.34,83.81,67.75,92.78,49.44,35.94,19.68,26.76,23.44,15.34
23.14,1,44,85.23,1.77,38.16,103.73,94.28,101.15,63.11,39.88,24.33,34.01,30.14,18.41
22.16,0,20,62.88,1.69,32.85,96.97,72.18,96.69,48.92,34.42,20.04,27.93,24.16,15.46
23.3,0,30,91.79,1.78,40.99,105.25,94.89,105.72,65.34,39.51,23.98,37.18,30.64,18.82
17.87,0,24,78.86,1.73,37.29,84.79,86.04,102.93,58.58,39.2,23.98,30.28,28.99,18.5
27.8,0,19,69.35,1.69,33.58,91.83,80.89,102.28,54.06,37.47,22.15,27.69,23.81,15.72
24.44,1,46,80.73,1.79,37.87,99.36,91.64,101.37,60.53,38.71,23.44,32.51,28.41,18.17
22.29,0,28,59.02,1.67,31.05,59.38,68.66,96.16,50.66,35.89,21.62,27.75,23.7,16.36
14.8,1,55,76.88,1.73,37.2,101.7,91.1,97.1,56.6,38.5,22.6,33.4,29.3,18.8
23.71,1,41,92.13,1.76,38.74,109.11,104.08,108.08,64.44,38.67,23.53,33.47,29.9,19.0
15.08,1,34,64.55,1.79,36.21,89.84,83.73,90.35,52.86,35.72,20.56,28.6,26.35,16.61
19.3,0,24,69.41,1.71,34.57,94.0,81.35,97.52,56.66,36.92,22.41,29.35,26.85,17.71
7.89,0,43,66.47,1.82,34.25,91.96,77.17,91.73,51.85,37.12,22.12,35.93,26.33,17.97
20.96,0,19,59.31,1.66,32.25,86.37,68.89,95.5,49.75,35.05,20.6,27.87,23.87,16.08
25.13,0,41,76.1,1.73,36.51,102.08,89.13,94.72,55.46,36.29,21.74,28.34,26.03,16.8
26.1,0,29,83.18,1.73,36.0,102.36,95.58,102.94,63.71,37.79,22.52,31.25,28.17,17.28
13.63,0,44,61.53,1.74,32.79,92.24,83.31,90.4,51.98,35.8,20.6,28.78,25.48,16.29
22.67,0,21,65.2,1.7,32.21,51.81,71.19,101.32,53.3,37.78,23.15,27.29,23.81,16.66
17.61,1,40,78.36,1.8,37.53,98.95,89.62,97.36,58.99,38.73,22.81,31.06,28.65,17.62
19.85,0,44,77.57,1.84,36.07,94.29,86.96,99.04,57.69,37.78,22.45,29.41,27.37,17.77
17.07,1,29,72.23,1.72,37.78,94.41,88.63,95.93,57.71,37.51,22.71,31.08,28.28,17.94
24.26,0,25,64.57,1.72,32.29,88.0,75.48,100.98,49.77,36.05,20.65,28.67,24.37,15.73
20.19,0,37,84.12,1.85,37.2,100.09,95.06,102.59,58.64,38.54,23.04,29.23,28.22,17.48
26.02,0,38,79.0,1.75,36.31,100.54,92.68,101.85,57.94,37.7,22.64,30.08,27.79,17.29
16.36,0,40,87.06,1.78,40.14,103.66,92.75,102.43,60.02,38.47,24.49,33.6,29.74,18.55
24.37,0,21,66.53,1.73,31.14,85.93,67.09,104.41,58.23,38.18,20.64,27.66,23.86,15.68
20.09,1,37,71.6,1.75,35.77,94.31,84.57,95.28,57.88,36.06,22.28,28.95,26.72,17.12
24.53,0,19,55.34,1.64,29.0,86.0,67.5,94.5,55.5,33.5,20.3,27.0,23.0,16.0
28.38,0,19,73.47,1.7,33.51,94.01,81.14,107.14,58.89,39.01,21.16,28.66,24.16,16.5
21.61,0,35,72.97,1.72,33.96,96.19,83.42,100.91,58.55,37.57,22.18,29.86,26.4,17.87
12.83,0,30,71.88,1.77,34.66,91.85,80.62,97.01,56.55,37.42,22.13,28.32,26.41,16.88
12.49,1,46,80.03,1.85,38.09,99.6,89.39,100.92,58.53,38.9,23.52,31.27,28.58,18.5
15.4,1,27,84.43,1.74,38.1,106.56,89.7,102.79,64.35,38.74,23.12,37.2,30.48,18.54
21.85,0,23,63.93,1.72,34.26,88.47,73.76,97.08,55.14,35.94,20.72,28.64,24.72,16.25
20.61,1,36,76.28,1.78,36.98,96.77,84.76,97.23,56.39,36.69,23.45,32.49,29.86,18.31
21.86,0,20,51.37,1.57,30.24,79.04,66.04,90.3,49.55,32.92,20.27,25.69,22.61,15.05
15.94,0,21,58.99,1.72,31.67,86.06,67.24,97.82,49.44,34.78,22.77,26.23,23.61,15.56
16.19,0,20,53.06,1.68,30.69,83.95,63.01,89.1,47.2,33.6,20.3,26.72,22.64,15.0
23.29,0,43,84.02,1.82,36.73,100.1,95.04,101.33,59.6,37.33,22.29,32.41,27.77,17.5
23.93,0,35,81.81,1.74,36.22,99.36,91.96,102.44,60.14,38.28,21.92,32.73,28.35,18.06
14.85,0,19,44.98,1.62,29.75,76.86,60.64,85.96,43.99,33.75,19.59,22.71,20.84,14.78
22.54,0,35,70.95,1.74,35.17,92.66,81.38,97.65,54.87,36.55,22.67,31.37,27.97,17.45
30.04,0,19,73.02,1.75,32.51,89.4,75.71,107.56,55.77,40.61,22.77,28.09,23.86,15.07
25.78,0,59,71.34,1.71,40.26,97.06,92.97,94.01,54.32,35.67,20.99,31.25,28.63,18.27
14.29,0,22,54.24,1.62,32.22,85.29,70.54,88.22,48.47,33.85,20.6,27.5,24.28,16.24
21.2,1,61,98.77,1.78,40.77,109.03,103.43,110.38,64.19,40.98,24.7,33.94,27.81,19.37
15.04,1,26,81.1,1.86,37.06,97.76,91.14,100.1,58.23,38.37,23.8,30.7,27.68,18.45
5.96,1,39,65.83,1.79,34.49,89.58,78.92,92.08,52.23,36.55,21.57,28.03,26.54,17.64
19.57,0,57,76.34,1.75,36.84,100.73,94.04,100.78,56.79,39.11,23.14,30.34,28.37,18.71
25.06,0,35,94.19,1.85,36.95,102.28,96.64,110.45,63.53,42.09,25.58,32.8,29.22,18.22
33.57,1,43,114.02,1.76,42.47,123.82,121.14,122.14,71.19,39.8,26.01,36.37,32.38,20.7
16.96,0,20,54.89,1.66,31.2,75.5,64.0,95.4,51.5,35.5,21.7,23.5,22.5,15.5
23.89,0,20,70.55,1.73,33.09,92.45,75.26,103.27,54.86,36.15,23.64,30.63,25.58,16.59
21.47,0,32,71.71,1.74,35.64,94.19,79.52,98.74,54.15,38.73,21.04,29.6,26.55,17.43
26.93,0,68,77.08,1.78,38.6,101.49,94.34,95.03,55.94,36.49,24.05,31.22,27.26,19.14
31.08,1,46,91.48,1.15,38.82,105.84,102.08,111.18,68.74,42.1,24.1,33.44,29.43,18.21
13.35,0,28,54.0,1.77,30.79,79.79,68.65,88.87,42.6,34.93,20.46,23.33,22.73,15.14
11.49,1,33,70.86,1.85,35.7,95.27,83.58,92.53,53.25,37.19,21.36,27.9,26.97,16.81
9.96,0,35,62.49,1.7,36.26,91.1,76.12,91.46,50.97,34.77,21.7,27.89,26.47,17.54
15.6,1,31,63.62,1.73,33.9,86.0,76.4,94.6,57.4,35.3,22.2,27.9,25.9,16.7
19.31,0,24,74.25,1.72,34.92,98.89,84.05,98.35,55.27,37.59,22.49,30.5,26.48,16.96
19.36,1,51,73.47,1.75,35.88,99.98,91.72,96.56,55.92,37.4,21.44,32.36,27.66,17.46
26.83,1,41,71.5,1.67,38.4,97.69,89.22,96.51,57.15,36.9,21.4,32.03,28.89,17.11
17.48,1,43,86.67,1.89,38.64,108.42,89.62,101.79,57.79,39.94,24.45,34.34,30.23,19.12
14.86,0,24,69.95,1.75,34.03,92.13,80.39,97.55,55.78,36.92,23.02,29.5,25.67,17.18
12.0,1,40,62.02,1.71,33.99,88.97,75.04,89.23,53.84,34.67,22.48,28.33,26.5,17.29
22.61,1,36,84.71,1.83,38.8,101.37,94.7,99.98,59.81,38.7,22.17,32.14,29.34,17.84
17.42,0,24,76.31,1.77,34.85,96.74,85.88,103.16,58.53,38.5,23.63,30.39,26.63,17.58
15.4,0,21,54.37,1.7,31.13,85.55,63.46,88.32,49.15,34.48,20.53,24.5,22.31,14.55
16.67,0,23,59.01,1.72,31.08,87.08,73.06,93.96,49.8,25.78,21.56,25.7,23.07,15.21
9.1,0,37,63.11,1.7,36.76,87.93,78.09,91.23,53.1,35.61,22.5,27.8,27.25,18.4
23.1,1,64,72.58,1.67,36.5,104.3,90.9,93.8,57.8,39.5,23.3,29.2,28.4,18.1
22.59,0,18,60.32,1.65,32.5,87.66,72.11,96.99,50.0,35.32,20.2,28.84,23.9,15.84
21.89,0,22,62.83,1.8,32.93,84.22,70.39,98.87,50.68,36.2,21.55,25.44,27.38,15.66
20.28,0,23,54.89,1.54,32.4,88.5,67.2,94.0,49.3,35.0,20.5,26.0,23.5,14.6
22.37,0,41,77.36,1.76,38.47,97.56,89.65,99.18,60.77,37.9,23.59,33.66,29.77,19.06
21.69,0,23,89.52,1.86,37.82,100.97,89.92,107.03,62.79,40.93,25.26,33.84,29.4,18.31
19.5,1,49,76.32,1.82,38.3,98.3,89.7,99.1,56.3,38.8,23.0,29.5,27.9,18.6
23.63,0,19,63.51,1.68,33.75,90.79,76.5,95.36,51.78,36.18,22.0,27.23,24.83,16.15
13.36,0,23,70.02,1.76,34.09,88.9,77.87,98.89,56.3,38.13,21.85,30.68,26.81,16.96
32.33,1,49,83.78,1.71,37.38,111.19,104.97,107.44,60.17,38.44,22.36,30.41,28.63,17.21
26.69,0,38,66.18,1.67,32.76,89.92,77.83,100.3,50.48,36.11,25.44,29.75,24.69,16.27
25.8,1,60,71.55,1.71,40.4,97.2,93.3,94.0,54.3,35.7,21.0,31.3,28.7,18.3
22.78,0,33,65.35,1.72,33.57,86.9,75.92,95.0,52.79,35.74,21.72,27.74,24.93,16.39
24.22,0,24,70.31,1.74,33.04,91.52,75.29,101.22,54.03,37.98,22.49,27.58,24.55,16.02
30.24,0,24,75.3,1.73,33.35,87.97,94.94,104.45,53.58,38.37,21.87,30.25,25.5,17.3
21.98,1,25,97.73,1.82,40.04,110.32,102.15,111.44,65.76,41.6,24.38,35.09,30.25,18.38
21.25,0,24,63.66,1.73,32.94,89.25,73.41,95.97,52.54,34.84,21.41,27.47,24.94,16.19
14.92,0,19,50.8,1.62,30.0,80.67,62.53,91.2,49.3,33.65,20.6,23.13,21.72,14.65
19.0,0,33,66.85,1.68,33.55,90.64,76.36,99.73,54.58,37.76,21.61,28.24,25.34,16.37
24.95,1,48,87.61,1.83,39.41,103.07,99.47,102.21,60.07,39.99,23.51,32.2,28.07,18.31
19.2,1,42,81.08,1.85,37.29,105.13,87.61,99.72,57.58,39.43,24.48,33.53,29.33,18.47
17.13,0,31,93.42,1.86,39.35,104.67,97.64,108.35,65.01,40.27,23.84,36.17,29.5,18.07
24.15,1,59,94.84,1.84,40.83,110.65,102.52,102.03,60.71,40.43,23.02,35.33,31.35,19.95
12.74,1,30,70.3,1.85,35.09,90.85,76.72,93.03,54.33,37.17,23.92,28.71,27.03,17.71
20.93,0,42,69.67,1.72,35.27,97.21,84.62,97.02,54.52,32.87,22.04,29.49,25.9,16.97
18.77,1,46,77.16,1.84,37.94,95.37,87.59,96.45,58.66,38.85,22.81,32.47,28.32,18.19
17.99,0,24,51.99,1.67,30.45,84.24,65.48,91.55,48.89,34.15,20.26,25.04,23.03,15.36
18.57,1,48,91.91,1.89,39.6,102.45,102.37,105.09,64.5,41.68,24.14,34.26,29.11,18.49
16.46,1,32,78.92,1.76,36.03,96.8,84.97,98.98,60.36,37.15,23.13,33.13,28.92,18.18
17.77,0,22,64.95,1.73,32.44,86.49,67.61,103.2,55.49,37.0,22.9,26.4,23.7,15.9
11.74,1,38,66.92,1.81,34.43,90.51,76.69,93.54,53.69,36.66,22.72,29.44,26.3,17.59
9.78,1,40,72.62,1.72,37.98,94.91,86.52,95.66,57.24,37.2,22.25,31.51,28.08,17.95
20.99,0,26,55.24,1.61,29.9,84.47,73.13,94.51,49.0,35.23,21.34,25.31,22.71,14.63
14.78,0,22,59.89,1.73,32.24,86.62,68.48,97.3,50.49,34.83,22.85,26.65,24.0,15.73
26.37,0,37,66.46,1.68,34.66,93.53,81.27,96.78,52.58,35.35,20.29,31.25,26.53,16.34
11.58,0,21,68.81,1.75,34.05,91.14,74.83,95.23,53.75,36.27,22.27,30.44,26.74,16.85
17.3,0,51,79.61,1.79,38.32,101.08,92.51,99.9,57.8,38.19,22.57,30.92,28.36,18.53
24.88,1,61,86.38,1.83,40.35,104.1,98.32,100.99,59.42,40.28,22.98,32.68,28.54,18.98
19.16,0,23,92.99,1.84,38.89,101.21,97.76,109.45,70.34,43.1,25.02,35.7,30.05,18.61
18.87,0,30,58.42,1.7,32.18,82.14,72.26,93.86,49.51,35.18,20.78,26.24,23.62,15.35
19.42,0,20,69.92,1.76,35.39,89.82,74.57,99.83,54.72,36.43,22.94,29.84,25.2,16.94
23.38,1,44,93.22,1.82,38.36,107.46,99.91,102.74,62.78,39.68,23.53,35.33,30.26,19.1
8.84,1,42,67.05,1.75,35.4,92.7,82.44,93.28,55.21,35.73,22.3,31.06,27.41,17.12
23.33,0,20,62.94,1.72,30.62,84.13,64.73,102.0,56.23,37.85,20.62,26.73,23.25,15.5
9.07,0,29,50.1,1.62,31.08,83.03,69.23,84.4,47.38,33.5,19.58,23.3,21.83,15.33
19.6,1,43,92.53,1.82,38.19,105.85,97.6,102.8,62.31,39.37,23.33,35.48,30.0,19.05
29.13,1,54,95.08,1.86,40.45,106.94,102.45,105.86,58.98,39.78,24.39,34.07,31.01,19.48
28.94,0,21,58.79,1.62,32.53,85.67,69.21,94.72,51.98,38.97,20.65,26.28,23.82,16.14
17.98,0,28,65.52,1.72,32.96,88.58,75.39,99.49,56.49,37.82,21.86,28.69,25.15,16.61
18.63,0,31,61.76,1.69,33.09,88.39,73.66,94.07,55.19,36.02,21.24,29.98,24.71,16.38
17.74,0,20,56.39,1.63,31.0,82.13,64.18,94.08,52.52,35.13,20.61,25.78,21.65,15.04
20.3,1,38,80.08,1.8,38.28,100.76,91.28,98.88,57.65,37.54,22.44,30.92,28.7,17.85
9.75,0,28,59.42,1.66,32.2,85.91,71.83,95.18,50.14,34.99,21.39,26.39,24.13,15.5
19.65,1,40,82.2,1.79,38.27,99.22,92.0,100.71,60.43,38.54,23.76,32.46,29.16,17.82
9.7,0,36,60.81,1.76,33.18,88.58,73.08,90.72,50.8,35.89,21.72,33.28,25.35,17.04
18.98,1,35,81.34,1.8,37.28,99.31,90.3,100.6,61.75,37.83,23.26,31.83,28.39,18.09
20.41,0,28,59.3,1.71,32.05,87.44,73.37,91.0,51.51,35.79,21.02,26.24,23.78,16.06
23.11,0,21,64.11,1.67,32.25,87.62,74.89,99.81,54.01,37.6,22.32,28.41,23.48,16.0
17.83,0,21,55.81,1.72,31.0,81.88,64.14,93.57,50.0,35.36,20.62,25.38,22.69,15.5
18.74,0,24,60.19,1.7,31.16,87.3,68.92,93.22,53.09,35.57,21.13,26.22,23.63,15.34
24.34,0,36,84.47,1.77,37.08,101.42,94.75,104.0,60.25,38.83,22.17,33.08,28.83,18.17
9.17,0,24,58.76,1.67,33.75,89.9,72.6,90.52,49.61,30.1,21.39,28.03,25.47,16.21
21.37,0,23,60.52,1.74,31.3,83.63,66.05,97.56,52.07,35.34,21.62,27.01,23.59,15.52
20.29,0,22,49.44,1.56,28.5,81.0,69.2,92.5,46.5,34.0,21.0,24.0,21.5,14.0
29.39,1,41,132.41,1.82,45.98,119.76,125.48,129.66,76.54,44.81,27.11,39.95,28.24,19.97
31.23,0,19,65.85,1.72,34.25,87.55,75.17,101.66,52.77,37.84,20.28,28.07,23.53,15.56
25.8,1,40,86.64,1.88,38.3,95.4,92.4,104.3,64.6,41.1,24.8,33.6,29.5,18.5
24.4,0,23,66.62,1.71,31.48,89.26,68.78,103.91,53.46,36.17,21.52,28.6,24.44,15.96
26.38,1,43,87.16,1.81,39.04,104.97,97.99,102.18,62.88,39.67,22.53,34.73,29.13,18.26
12.64,0,64,60.74,1.69,34.69,88.54,82.12,89.75,49.98,35.1,21.72,25.89,25.53,18.24
23.21,1,40,79.24,1.8,37.19,97.05,92.3,101.46,59.85,39.22,21.76,30.8,27.88,16.67
9.58,0,47,69.45,1.77,36.32,92.89,80.14,95.3,54.81,38.76,22.59,27.57,25.81,18.32
11.72,0,24,68.02,1.76,34.06,92.21,74.73,93.75,56.43,35.8,20.55,31.08,27.76,17.11
23.09,1,42,74.2,1.84,35.62,92.64,86.2,96.81,60.39,38.95,22.41,31.83,27.22,17.17
20.84,0,22,61.21,1.66,31.56,84.88,72.66,98.06,53.71,36.86,24.43,26.53,24.66,16.82
16.26,0,28,61.3,1.69,33.43,89.47,73.09,92.94,55.12,36.42,21.73,28.48,24.2,15.92
19.8,0,21,61.68,1.63,32.21,83.02,66.43,92.98,50.9,34.8,21.7,26.01,24.51,16.5
22.5,0,19,67.2,1.69,33.38,93.49,75.42,97.59,53.83,37.76,22.3,28.0,25.11,16.69
20.39,0,22,50.09,1.57,28.68,81.48,69.76,92.59,46.67,34.13,21.03,24.11,21.64,14.1
15.99,0,35,74.21,1.79,35.96,95.88,82.27,99.2,56.7,38.09,23.0,29.38,28.02,17.49
21.36,1,48,75.42,1.74,36.93,98.67,91.48,98.7,59.45,39.0,23.4,31.95,27.7,17.84
22.94,1,36,81.44,1.79,37.26,99.41,90.54,101.68,60.26,38.75,23.62,34.59,29.94,18.27
24.04,0,40,88.5,1.83,37.78,106.75,94.6,107.86,60.37,39.65,23.06,34.15,29.15,18.22
10.14,0,40,58.46,1.67,33.04,88.84,75.38,90.88,50.46,34.86,22.12,27.47,24.68,16.17
16.61,0,24,55.13,1.67,30.0,84.76,64.33,90.68,51.42,34.62,20.74,25.58,22.93,15.26
17.12,1,39,77.26,1.88,37.73,98.51,89.65,95.43,55.53,38.72,22.54,30.4,28.97,17.77
12.4,1,35,76.39,1.83,36.97,98.09,87.14,97.04,55.89,37.85,30.0,31.41,27.05,17.78
13.36,0,37,68.02,1.77,33.6,90.77,76.87,94.3,54.78,37.3,22.74,26.61,26.73,17.19
25.47,0,47,84.03,1.84,36.7,102.06,90.63,105.81,61.81,40.93,22.87,32.13,28.58,17.87
16.23,0,53,77.69,1.82,37.41,98.35,86.07,97.95,56.35,38.59,23.37,30.27,29.35,17.72
25.2,0,30,81.29,1.78,37.04,98.53,89.38,103.14,60.83,38.96,22.32,33.13,28.59,16.6
26.27,1,60,98.32,1.84,39.97,113.92,102.12,106.12,62.37,41.35,24.3,34.12,29.87,19.2
20.58,0,34,73.95,1.73,36.07,96.43,82.91,100.88,57.31,38.53,22.82,29.81,26.9,17.72
28.89,0,22,76.36,1.74,31.1,84.93,72.65,98.24,53.05,36.59,22.31,27.58,23.55,16.34
24.67,0,31,65.53,1.66,34.17,90.06,78.95,96.37,55.14,35.55,21.67,30.61,25.51,16.06
9.9,1,40,66.43,1.7,35.23,95.95,83.41,92.33,53.37,36.21,22.49,27.22,27.13,17.57
16.28,0,23,53.82,1.62,29.67,80.54,63.36,92.96,46.76,33.15,19.43,24.0,21.39,15.09
17.49,0,24,47.63,1.6,26.0,79.3,63.0,86.6,46.0,33.5,19.0,24.0,21.5,14.0
16.6,1,35,78.46,1.78,37.45,97.7,89.71,98.37,61.09,38.59,22.68,32.11,28.54,18.4
25.8,0,19,63.96,1.7,31.5,91.0,72.0,102.5,50.0,36.0,20.0,30.0,24.0,15.2
28.81,0,21,76.15,1.74,30.98,84.52,72.16,98.33,53.25,36.58,22.22,27.49,23.5,16.26
16.1,1,57,82.67,1.82,39.4,103.4,96.7,100.7,59.3,38.6,22.8,31.8,29.1,19.0
21.44,1,54,77.59,1.82,35.89,98.47,90.45,99.06,57.32,38.33,22.48,31.69,27.73,18.52
29.6,1,25,93.67,1.77,40.9,110.9,100.5,106.2,68.4,40.8,24.6,33.3,29.7,18.4
21.38,0,24,65.49,1.73,34.28,88.4,75.66,97.59,55.97,36.34,21.2,28.89,25.37,16.31
20.84,0,21,50.12,1.57,28.82,80.57,68.73,92.89,48.0,33.79,20.79,24.43,21.76,14.11
21.2,0,20,48.99,1.67,29.3,77.5,60.0,90.3,46.0,35.5,20.0,23.7,21.5,13.7
13.04,0,33,75.9,1.8,35.18,84.69,82.71,99.81,57.08,38.12,22.49,30.12,27.95,17.77
14.9,1,72,71.55,1.71,37.7,97.5,88.1,96.9,57.2,37.7,21.8,32.6,28.0,18.8
17.92,1,43,88.01,1.78,40.93,105.01,94.86,103.04,61.47,39.07,24.7,33.87,30.16,18.81
24.71,0,19,61.49,1.73,32.5,85.67,72.23,98.67,50.06,36.45,20.83,26.11,25.7,15.44
30.33,0,20,74.84,1.75,32.73,91.32,78.68,108.34,57.4,41.1,23.15,28.55,24.18,15.25
22.27,0,19,63.17,1.68,31.5,88.21,69.39,99.75,54.12,35.39,20.46,27.31,24.59,16.19
22.64,0,31,72.55,1.72,36.37,96.09,83.9,97.98,54.79,34.71,21.76,29.63,27.51,17.16
22.63,0,33,71.47,1.76,34.04,94.99,83.04,96.94,56.08,37.01,22.0,30.54,25.78,16.9
23.53,0,20,60.9,1.61,33.48,84.44,71.88,97.67,53.61,37.64,23.28,28.41,24.45,16.39
30.65,1,48,91.13,1.81,40.75,105.31,101.77,103.04,62.58,39.2,23.3,34.56,30.37,18.91
25.41,1,42,81.88,1.73,38.53,101.73,96.63,100.68,61.11,38.44,24.09,32.9,29.81,18.82
23.28,0,22,77.84,1.71,32.39,86.86,74.73,99.04,52.15,36.79,21.6,28.03,24.85,16.42
19.25,0,20,56.43,1.78,32.15,83.34,66.18,96.67,45.88,33.68,19.73,23.36,21.38,14.23
21.5,1,81,73.14,1.78,37.8,96.4,95.4,99.3,53.5,37.5,21.5,31.4,26.8,18.3
28.92,0,57,86.95,1.73,39.34,113.65,100.8,102.09,57.85,38.23,24.14,32.28,28.83,18.3
40.47,1,48,93.28,1.67,40.69,114.77,114.62,108.57,61.55,36.65,23.09,33.24,28.5,18.18
24.33,0,21,54.09,1.62,30.26,85.52,66.36,94.73,51.65,34.92,20.42,25.68,23.05,15.55
17.27,0,19,58.21,1.71,31.61,83.13,64.55,95.25,48.79,33.89,20.89,24.33,22.44,14.52
25.28,0,27,69.5,1.66,33.2,92.16,81.08,102.51,54.87,38.31,22.49,29.21,24.25,16.43
22.97,0,20,58.86,1.66,30.69,80.02,65.08,102.57,51.3,38.53,22.81,24.81,22.69,15.38
19.62,0,20,47.62,1.61,27.77,80.0,61.85,89.34,45.02,33.22,18.68,24.09,21.65,13.94
11.85,1,56,70.54,1.7,36.04,100.88,87.27,92.51,54.57,35.7,21.65,32.54,28.11,17.45
17.3,0,24,61.18,1.65,32.52,85.58,68.71,95.36,53.77,35.56,21.16,27.0,22.84,15.58
17.86,0,27,66.92,1.78,33.53,87.73,74.82,97.71,53.29,38.21,22.36,28.44,24.47,16.15
